annotation,headPosition,headRotation,gazeOrigin,gazeHitPosition,rightHandPosition,leftHandPosition,rightHandEndPoint,leftHandEndPoint,HitByHandPointer,HitByGazePointer,buttonClicked,timestamps,gazeDirection,hand2GazePointersDistance,headLinearVelocity,headAngularVelocity,rightHandVelocity,leftHandVelocity,gazeHitPositionVelocity,handsEndPointVelocity,gazeDirectionVelocity,headPositionNorm,gazeOriginNorm,gazeHitPositionNorm,rightHandPositionNorm,leftHandPositionNorm,rightHandEndPointNorm,leftHandEndPointNorm,gazeDirectionNorm,headLinearVelocityNorm,headAngularVelocityNorm,rightHandVelocityNorm,leftHandVelocityNorm,gazeHitPositionVelocityNorm,handsEndPointVelocityNorm,gazeDirectionVelocityNorm 
other,[-0.90912479  0.09668092  2.731107  ],"quaternion(0.692765772342682, 0.0176889635622501, 0.720911800861359, -0.00699067069217563)",[-0.91793573  0.09435301  2.7208159 ],[-0.37197453 -0.05360849  2.64769959],[-0.55239677 -0.20514879  2.63559508],[0. 0. 0.],[-0.26360109 -0.10745008  2.61611032],[0. 0. 0.],NoButton (UnityEngine.GameObject),Quad (UnityEngine.GameObject),NoButton (UnityEngine.GameObject),383.6185,[ 0.5459612 -0.1479615 -0.0731163],0.015641599921296212,[-0.41681782 -0.08775422  0.05553382],[-0.00863258  0.00025488  0.0044408 ],[ 0.22086506 -1.62700319  0.81922455],[0. 0. 0.],[0.00687817 0.01329611 0.024016  ],[ 17.63000923 -12.68911808   9.26405838],[-0.00460304 -0.03325544  0.03292624],2.8800695329096007,2.873038050136713,2.6742385949047622,2.700664670697311,0.0,2.6315516884844303,0.0,0.5703614920214933,0.4295601256051377,0.009711189211511612,1.834952207010867,0.0,0.028299538187403484,23.614692899426004,0.04702392257805045
other,[-1.00899434  0.07565501  2.7444129 ],"quaternion(0.6632199883461, 0.0175611041486263, 0.748166739940643, -0.00880351569503546)",[-0.91912532  0.09359749  2.72219276],[-0.37032652 -0.05042274  2.65345383],[-0.49947751 -0.59497875  2.83188128],[0. 0. 0.],[ 3.96054912 -3.14776278  4.83577871],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,383.8581,[ 0.5487988  -0.14402023 -0.06873894],33.11254095323999,[-0.71324334 -0.01808763  0.17837644],[ 0.09466019 -0.00035595  0.15857637],[  1.84786351   2.20117924 -10.4768083 ],[0. 0. 0.],[0.00158483 0.01399394 0.00499241],[-14.65241996  11.64544127 -17.89041329],[0.01007076 0.00591517 0.06800971],2.924994943806738,2.8746974252204276,2.67964575927581,2.936499463996663,0.0,6.998508094939571,0.0,0.5715303932324206,0.7354327788769867,0.18468119170977834,10.863852992957614,0.0,0.014942098664723787,25.891631871768585,0.06900529005026526
other,[-1.20178401  0.07076593  2.79262805],"quaternion(0.616831243038177, -0.015265429392457, 0.786872148513794, 0.0108787538483739)",[-0.93610501  0.09071036  2.72670007],[-0.36989814 -0.04664018  2.65480328],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,384.1284,[ 0.56620687 -0.13735054 -0.07189679],0.0,[-0.22958818  0.06594304  0.07682245],[-0.24288613 -0.00215328 -0.18507695],[0. 0. 0.],[0. 0. 0.],[-0.00266891  0.00297466 -0.00971867],[0. 0. 0.],[0.01685076 0.039593   0.05706649],3.0410629818025923,2.884339477864423,2.6808544114290718,0.0,0.0,0.0,0.0,0.5870473090605725,0.25092011558263044,0.3053715510095109,0.0,0.0,0.010508294819892936,0.0,0.07147124498282047
other,[-1.26195908  0.0880496   2.81276321],"quaternion(0.619911372661591, 0.0228361561894417, 0.783365190029144, -0.0390831418335438)",[-0.96489793  0.08877041  2.73433518],[-0.37059766 -0.04586052  2.65225601],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,384.3905,[ 0.59430027 -0.13463093 -0.08207917],0.0,[-0.18564554  0.03115841  0.00528323],[ 0.09157381 -0.00075862  0.03830081],[0. 0. 0.],[0. 0. 0.],[-0.00374368  0.00359968 -0.01360591],[0. 0. 0.],[0.01786118 0.04787155 0.05080357],3.0841417509072047,2.9009476213026666,2.678415159459784,0.0,0.0,0.0,0.0,0.614862008702218,0.18831629497628208,0.0992637384282791,0.0,0.0,0.014563430856149211,0.0,0.07205352046955073
other,[-1.3082962   0.09582674  2.81408191],"quaternion(0.617248296737671, 0.0153894443064928, 0.786331653594971, -0.0212199613451958)",[-0.9991706   0.08871166  2.74356198],[-0.37153208 -0.04496204  2.64885998],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,384.6401,[ 0.62763852 -0.1336737  -0.09470201],0.0,[-0.0344795  -0.01287019 -0.00662677],[ 0.03313254 -0.00274311 -0.07762047],[0. 0. 0.],[0. 0. 0.],[-0.0070346  -0.00393639 -0.02503767],[0. 0. 0.],[0.01607839 0.05551042 0.02820566],3.1048154052797066,2.9211887997557424,2.6751666966912566,0.0,0.0,0.0,0.0,0.6486657363989743,0.037395074783593864,0.08444067680146047,0.0,0.0,0.026303343978060646,0.0,0.06430770093005701
other,[-1.31712985  0.09252939  2.81238413],"quaternion(0.623422861099243, 0.0308441650122404, 0.781142830848694, -0.0144396917894483)",[-1.03375769  0.08958453  2.75213337],[-0.37333435 -0.04597054  2.64244533],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,384.8963,[ 0.66042334 -0.13555507 -0.10968804],0.0,[-0.06931201 -0.06892748 -0.0315218 ],[-0.14498273  0.00450178 -0.06616072],[0. 0. 0.],[0. 0. 0.],[ 0.00067771 -0.02497989  0.00366342],[0. 0. 0.],[-0.0012484   0.00294262 -0.01115306],3.106911202162378,2.941244366889713,2.669083948960232,0.0,0.0,0.0,0.0,0.683056096387601,0.10270723688512169,0.15942866472569225,0.0,0.0,0.025256182810095635,0.0,0.011602082937191638
other,[-1.33524108  0.07451864  2.80414748],"quaternion(0.645909488201141, 0.0432542189955711, 0.760973393917084, -0.0430071242153645)",[-1.05534256  0.08965227  2.75726652],[-0.37315726 -0.05249779  2.64340258],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,385.1576,[ 0.68218529 -0.14215006 -0.11386395],0.0,[-0.00269628  0.01391577 -0.01284127],[ 0.1242401  -0.00340008  0.06479252],[0. 0. 0.],[0. 0. 0.],[-0.00638894 -0.01220078 -0.02231594],[0. 0. 0.],[0.01030373 0.03172436 0.02212673],3.1067128719086132,2.9536932996422807,2.670127251990759,0.0,0.0,0.0,0.0,0.7060796062043203,0.019126333286061864,0.14016145720537043,0.0,0.0,0.026223629868210013,0.0,0.040027415015808455
other,[-1.33596611  0.07826059  2.80069447],"quaternion(0.617750644683838, 0.0309102293103933, 0.785559058189392, -0.018047271296382)",[-1.08670056  0.08800954  2.76271963],[-0.37487525 -0.05577858  2.63740182],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,385.4265,[ 0.71182531 -0.14378811 -0.12531781],0.0,[0.02349572 0.01618466 0.00819097],[0.04017841 0.00025395 0.07986914],[0. 0. 0.],[0. 0. 0.],[-0.00504574  0.00948863 -0.01856674],[0. 0. 0.],[0.0125905  0.02477876 0.04308523],3.1040005892344014,2.9700645688707903,2.664494521855948,0.0,0.0,0.0,0.0,0.7369361230258529,0.029683062082469312,0.08940609158869783,0.0,0.0,0.02145268193457215,0.0,0.05127225810362233
other,[-1.32989717  0.08244109  2.80281019],"quaternion(0.637890219688416, 0.0143923787400126, 0.769931852817535, -0.00968822930008173)",[-1.11410785  0.0869408   2.76757622],[-0.37617856 -0.05332766  2.63260603],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,385.6848,[ 0.73792928 -0.14026846 -0.13497019],0.0,[ 0.02832793 -0.00774134  0.00653097],[-0.04364464  0.00041508 -0.03184976],[0. 0. 0.],[0. 0. 0.],[ 0.00724827 -0.00091181  0.02604537],[0. 0. 0.],[-0.00090119 -0.03287512  0.02923853],3.103412311767182,2.9846730336168776,2.6598813239375274,0.0,0.0,0.0,0.0,0.7631722096380682,0.030084112761508883,0.05403178663984681,0.0,0.0,0.02705051477583548,0.0,0.044005423230516864
other,[-1.32361686  0.08072484  2.80425811],"quaternion(0.651318550109863, 0.0195353776216507, 0.758364915847778, -0.0168865714222193)",[-1.13774681  0.08625957  2.77203369],[-0.37457162 -0.05352981  2.63838029],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,Quad (UnityEngine.GameObject),None,385.9065,[ 0.76317519 -0.13978939 -0.1336534 ],0.0,[ 0.01072654 -0.00645562  0.00634219],[-0.09475358  0.00129984 -0.05124132],[0. 0. 0.],[0. 0. 0.],[ 0.01388544 -0.27511749  0.32577618],[0. 0. 0.],[-0.07756582 -0.30707329 -0.12173821],3.101989947480541,2.9976789864975246,2.6653742495830457,0.0,0.0,0.0,0.0,0.7872996092313764,0.014034136264458845,0.10772929964217569,0.0,0.0,0.4266292952410354,0.0,0.33930908045173314
other,[-1.32083654  0.07905154  2.805902  ],"quaternion(0.665561079978943, 0.0291072018444538, 0.744957327842712, -0.0349265523254871)",[-1.31487691  0.07957432  2.80861592],[-0.37097251 -0.12484027  2.72282147],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,386.1657,[ 0.9439044  -0.20441459 -0.08579445],0.0,[-0.00229078 -0.02179032 -0.01126319],[-1.63621505e-01 -5.80621240e-05 -1.37597835e-01],[0. 0. 0.],[0. 0. 0.],[ 0.0046676  -0.00126138  0.00550182],[0. 0. 0.],[-0.00133998 -0.00686211  0.00160739],3.1022482781586325,3.102185805948524,2.75081124001768,0.0,0.0,0.0,0.0,0.9695883294697735,0.024635852262622878,0.21378766203764235,0.0,0.0,0.007324445805047335,0.0,0.0071741025000131835
other,[-1.32139206  0.07376739  2.80317068],"quaternion(0.659454047679901, 0.0543049909174442, 0.746967554092407, -0.0648908093571663)",[-1.31455767  0.07905596  2.80836558],[-0.36984062 -0.12514615  2.72415566],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,386.4082,[ 0.94471705 -0.20420212 -0.08420992],0.0,[-0.01218279 -0.00010417 -0.00657684],[-0.000612    0.00208533  0.02349236],[0. 0. 0.],[0. 0. 0.],[-0.00442001  0.00267565 -0.01544521],[0. 0. 0.],[0.00347585 0.01393071 0.00521337],3.0998845895548706,3.1018105950482204,2.751993410016178,0.0,0.0,0.0,0.0,0.9701959174546381,0.013845073220421285,0.023592675392895182,0.0,0.0,0.016286503201569293,0.0,0.01527499132676709
other,[-1.32446456  0.07374112  2.801512  ],"quaternion(0.652729094028473, 0.050231970846653, 0.753077805042267, -0.0655393004417419)",[-1.31440938  0.07814944  2.8078537 ],[-0.37095535 -0.12447135  2.72026038],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,386.6604,[ 0.94345403 -0.20262079 -0.08759332],0.0,[-0.01576747  0.04200997  0.01167426],[ 0.34165405 -0.0023115   0.23529728],[0. 0. 0.],[0. 0. 0.],[-0.01116371  0.05896972 -0.05557629],[0. 0. 0.],[0.01659084 0.05210977 0.05815703],3.099695730922033,3.1012613133543647,2.7482571807975282,0.0,0.0,0.0,0.0,0.9689340921258124,0.04636527888978904,0.41484652701593655,0.0,0.0,0.08179719146171574,0.0,0.079830598355852
other,[-1.32828975  0.08393274  2.80434418],"quaternion(0.625924944877625, 0.00730786891654134, 0.779843509197235, -0.00295012793503702)",[-1.31465209  0.07794707  2.80666733],[-0.37366366 -0.1101653   2.70677757],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,386.903,[ 0.94098842 -0.18811236 -0.09988976],0.0,[-0.00120193  0.0038075   0.0187005 ],[-1.61301420e-02  7.78469386e-05 -1.93783235e-02],[0. 0. 0.],[0. 0. 0.],[ 0.00328243  0.04680328 -0.02956322],[0. 0. 0.],[0.01059193 0.02855205 0.04600964],3.104149580977213,3.1002850416965444,2.7346673937199757,0.0,0.0,0.0,0.0,0.9647919121157797,0.019121989023394004,0.025213229881053012,0.0,0.0,0.05545543522234078,0.0,0.055175133440118956
other,[-1.32862473  0.08499388  2.80955601],"quaternion(0.636676490306854, 0.0113900434225798, 0.771020412445068, -0.00638349540531635)",[-1.31507528  0.07857701  2.80643988],[-0.37274885 -0.09712122  2.6985383 ],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,387.1817,[ 0.94232643 -0.17569824 -0.10790157],0.0,[0.00903457 0.00560584 0.00705304],[-0.00973045  0.00036947  0.02726366],[0. 0. 0.],[0. 0. 0.],[-0.16272862  0.29147636 -0.6844545 ],[0. 0. 0.],[0.16669566 0.73933614 0.2519117 ],3.1090308103548923,3.1002745225321466,2.7258912695479243,0.0,0.0,0.0,0.0,0.964619984030218,0.012759083542184732,0.028950390897016384,0.0,0.0,0.7615228377200292,0.0,0.7986644332171002
other,[-1.32604897  0.08659211  2.81156683],"quaternion(0.610504329204559, 0.00554213300347328, 0.791945159435272, -0.00875419098883867)",[-1.31877649  0.08405513  2.81086349],[-0.41914278 -0.01402131  2.50340033],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,387.4668,[ 0.89963371 -0.09807645 -0.30746317],0.0,[0.08074858 0.02242369 0.05092068],[4.78695840e-02 5.17179972e-05 3.49840915e-02],[0. 0. 0.],[0. 0. 0.],[0.00686845 0.02640905 0.02333378],[0. 0. 0.],[ 0.00602452 -0.02223019  0.0247188 ],3.109792935608834,3.1059926397731403,2.538284944728633,0.0,0.0,0.0,0.0,0.9557684836056748,0.09806157019811991,0.059290694060807586,0.0,0.0,0.03590374786063274,0.0,0.03378601861971869
other,[-1.30460215  0.09254784  2.82509136],"quaternion(0.615013241767883, -0.00180892576463521, 0.788513600826263, 0.00130951462779194)",[-1.31780612  0.0845077   2.81136799],[-0.41731852 -0.00700707  2.50959778],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,387.7324,[ 0.9004876  -0.09151477 -0.30177021],0.0,[ 0.09344464 -0.09276668  0.09396599],[-0.22544629 -0.00033145 -0.1118452 ],[0. 0. 0.],[0. 0. 0.],[ 0.02732464 -0.01451469  0.09872419],[0. 0. 0.],[-0.01431059 -0.09466414 -0.01399524],3.1131484170084582,3.1060496615879574,2.5440685638479223,0.0,0.0,0.0,0.0,0.9541059339286372,0.16176267792714624,0.25166542765324357,0.0,0.0,0.10345906780703952,0.0,0.09675722212237076
other,[-1.28268003  0.07078478  2.84713578],"quaternion(0.63821679353714, 0.0184252262115479, 0.768626093864441, -0.0394175127148628)",[-1.31479287  0.08475649  2.81328702],[-0.41090816 -0.01041222  2.53275847],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,387.967,[ 0.90388471 -0.0951687  -0.28052855],0.0,[ 0.00765836 -0.05882881  0.09857118],[-0.17564549 -0.00359549 -0.15221397],[0. 0. 0.],[0. 0. 0.],[ 0.02684072 -0.05420215  0.09894896],[0. 0. 0.],[-0.02280426 -0.08092777 -0.04602252],3.1235333707984063,3.106516990489547,2.56589544247691,0.0,0.0,0.0,0.0,0.9511892102104009,0.11504676074285891,0.23245076435285864,0.0,0.0,0.11597065879589001,0.0,0.09585098408254634
other,[-1.28094006  0.05741887  2.86953115],"quaternion(0.63641768693924, 0.0450877472758293, 0.766824424266815, -0.0701418519020081)",[-1.31014097  0.08303082  2.81786466],[-0.40480995 -0.02272695  2.55523968],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,ScenarioMenu(Clone) (UnityEngine.GameObject),None,388.1942,[ 0.90533102 -0.10575777 -0.26262498],0.0,[-0.06124639 -0.00029703  0.04127645],[-0.13049701 -0.00384991 -0.12597355],[0. 0. 0.],[0. 0. 0.],[ 0.13578119 -0.34323536  0.61954132],[0. 0. 0.],[-0.10737562 -0.41520153 -0.20294982],3.142978428323146,3.108653196078927,2.587206489676802,0.0,0.0,0.0,0.0,0.948567779521293,0.07385765893576676,0.1814211302114705,0.0,0.0,0.721164678141164,0.0,0.4744580791421487
other,[-1.29630065  0.05734438  2.87988329],"quaternion(0.622981131076813, 0.0703065916895866, 0.77307665348053, -0.0964573323726654)",[-1.28075278  0.04736651  2.87256503],[-0.37075603 -0.10881037  2.71062064],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,388.445,[ 0.90999675 -0.15617688 -0.16194439],0.0,[-0.03596848  0.06325207 -0.03325238],[0.3723694  0.00845238 0.33915888],[-5.56481936 -1.49963431 13.76755331],[0. 0. 0.],[-0.0167676   0.0318421  -0.09304869],[19.91634743 -3.49642716 22.30000963],[0.02133248 0.09674973 0.02656727],3.1587040874457255,3.145504907344854,2.738021912676115,0.0,0.0,0.0,0.0,0.9373960125816415,0.08000172903052301,0.5037451302686727,14.92520156580098,0.0,0.09976538208194281,30.102762788190983,0.1025738954043227
other,[-1.30363822  0.0702478   2.8730998 ],"quaternion(0.576654493808746, 0.0171033069491386, 0.815872192382812, -0.0391109026968479)",[-1.28152585  0.04817548  2.87216687],[-0.37417662 -0.10231458  2.69163871],[-1.13522315 -0.3059254   2.80858088],[0. 0. 0.],[ 4.06293488 -0.71327114  4.54920197],[0. 0. 0.],None,NoButton (UnityEngine.GameObject),None,388.649,[ 0.90734923 -0.15049006 -0.18052816],23.51176760536874,[ 0.06571659  0.01272065 -0.07599381],[ 0.06646706 -0.00027105  0.02341203],[ 0.15714174  0.32451271 -0.47598378],[0. 0. 0.],[-0.01603116  0.02709274 -0.06390258],[-17.5615029    2.50573793  -7.57976884],[0.01465692 0.06608271 0.0185797 ],3.155805736227791,3.1454684742129153,2.719447619120721,3.044741119423515,0.0,6.140963608791194,0.0,0.9372941370612795,0.10126965756697417,0.07047031974870054,0.597128619786281,0.0,0.07123590302468562,19.290878736546205,0.07019227394743383
other,[-1.28698564  0.07347121  2.85384297],"quaternion(0.566615104675293, 0.0123682636767626, 0.823492586612701, -0.0255798269063234)",[-1.28201461  0.04989544  2.87145543],[-0.37823892 -0.09544928  2.6754458 ],[-1.09540343 -0.22369388  2.68796659],[0. 0. 0.],[-0.38714996 -0.07831715  2.62848854],[0. 0. 0.],YesButton (UnityEngine.GameObject),NoButton (UnityEngine.GameObject),None,388.9024,[ 0.90377569 -0.14534472 -0.19600964],0.002577900425821511,[ 0.27531896  0.01100468 -0.16928741],[ 0.0764365  -0.00039447  0.02425896],[ 0.3667417   0.35433932 -0.40850185],[0. 0. 0.],[-0.00684403  0.03775812 -0.03256571],[22.0758309   7.2304373  -5.15390407],[0.01038737 0.02711155 0.02779114],3.13147724948873,3.1450448808767617,2.7037354615308997,2.9112045607336428,0.0,2.6580012557857766,0.0,0.9361385400816447,0.3233880972781493,0.08019470665039291,0.6533984974028716,0.0,0.05032933482270681,23.794626715293827,0.04019056078332367
other,[-1.22916865  0.07578219  2.81829262],"quaternion(0.599082946777344, 0.0079425573348999, 0.800557613372803, -0.0120080066844821)",[-1.2802316   0.05166605  2.86942101],[-0.37967616 -0.08752008  2.668607  ],[-1.01838768 -0.14928262  2.6021812 ],[0. 0. 0.],[4.24877453 1.44007468 1.54616868],[0. 0. 0.],ScenarioMenu(Clone) (UnityEngine.GameObject),NoButton (UnityEngine.GameObject),None,389.1124,[ 0.90055543 -0.13918613 -0.20081401],25.015969319757232,[ 0.28441492  0.08035446 -0.17482462],[ 0.05760063 -0.00093139 -0.02399501],[ 0.8000891   0.32474661 -0.28054429],[0. 0. 0.],[ 0.05218447  0.02905715 -0.04520083],[-23.09462615  -6.60736101   4.53731531],[0.00813977 0.01875809 0.02350161],3.0756091753163965,3.1424893353451155,2.6969013802666826,2.798346964823789,0.0,4.745159395302212,0.0,0.9331126027327086,0.3433836521684871,0.062405616752313854,0.9079141050499251,0.0,0.07490428294938035,24.445985489372976,0.031152000758963145
other,[-1.17146087  0.09208611  2.7828207 ],"quaternion(0.607873976230621, 0.0117432689294219, 0.793942332267761, -0.00262752431444824)",[-1.27496529  0.05374607  2.86513853],[-0.36908793 -0.08162438  2.65943575],[-0.8560496  -0.08339153  2.54525876],[0. 0. 0.],[-0.43712512  0.09944113  2.46678996],[0. 0. 0.],CloseButton Variant (UnityEngine.GameObject),Quad (UnityEngine.GameObject),None,389.3153,[ 0.90587735 -0.13537045 -0.20570278],0.07452617846319787,[ 0.17720967 -0.0166613  -0.09091595],[-0.06234077  0.00053088 -0.11820992],[ 0.70964883  0.07014252 -0.1375612 ],[0. 0. 0.],[-0.01620647  0.02540457 -0.05938303],[ 0.07183725 -0.30912894  0.1225495 ],[0.00789005 0.04425228 0.00562447],3.0207435297261207,3.1364699777221157,2.6861658449077055,2.686655396267524,0.0,2.5071935740138405,0.0,0.9387505361263364,0.19986639402766215,0.13364220662353352,0.726253759188116,0.0,0.06659119084102016,0.3402053374577246,0.04530068407622066
other,[-1.13199627  0.08837564  2.76257372],"quaternion(0.591960310935974, 0.033125963062048, 0.805166900157928, -0.0138537799939513)",[-1.26569545  0.05627538  2.85845995],[-0.37269711 -0.07596678  2.64621115],[-0.6980108  -0.06777079  2.51462388],[0. 0. 0.],[-0.42112696  0.03059812  2.49408174],[0. 0. 0.],NextButton (UnityEngine.GameObject),Quad (UnityEngine.GameObject),None,389.538,[ 0.89299834 -0.13224216 -0.2122488 ],0.03684488625001109,[ 0.12357146  0.01986988 -0.09113147],[0.00203801 0.00099708 0.06282231],[ 0.33793739 -0.10770772 -0.05340767],[0. 0. 0.],[-0.01740148  0.01921133 -0.06336546],[-0.04450303 -0.33376281 -0.00910191],[ 0.00622441  0.04572557 -0.00230136],2.9868109032277665,3.1266507927286664,2.673407475063649,2.6105833103767258,0.0,2.5295706882129134,0.0,0.9273529929927654,0.154821389920611,0.06286327158415922,0.3586851148224922,0.0,0.06846217037553194,0.3368396924185691,0.04620462204563318
other,[-1.10421741  0.09284239  2.74208736],"quaternion(0.590997457504272, 0.0217680539935827, 0.806266605854034, -0.0135027728974819)",[-1.25388539  0.05875656  2.85022831],[-0.37660897 -0.07164808  2.63196659],[-0.62204248 -0.09198349  2.50261784],[0. 0. 0.],[-0.43113124 -0.04443176  2.49203563],[0. 0. 0.],NextButton (UnityEngine.GameObject),Quad (UnityEngine.GameObject),None,389.7628,[ 0.87727642 -0.13040464 -0.21826172],0.023294080939436412,[ 0.08182899  0.00488365 -0.04054456],[-0.00264416  0.00068273  0.03650399],[ 0.15653264  0.02591339 -0.01989669],[0. 0. 0.],[-0.01693048  0.02152653 -0.06035918],[0.00417295 0.05116238 0.01244433],[ 0.00441721  0.0370218  -0.00436495],2.9575258091006082,3.114399190462888,2.6597398175288722,2.5804057508053035,0.0,2.5294445830524945,0.0,0.9133769567707168,0.0914532394095529,0.036605998495877826,0.15990575366793558,0.0,0.06628169204998327,0.05281916340729945,0.03753902145886026
other,[-1.0809207   0.09423277  2.73054433],"quaternion(0.599311709403992, 0.0132829491049051, 0.800283014774323, -0.0140054803341627)",[-1.23499167  0.06251327  2.83692431],[-0.38142908 -0.06551947  2.61478233],[-0.57747763 -0.08460595  2.49695325],[0. 0. 0.],[-0.4299432  -0.02986583  2.49557853],[0. 0. 0.],NextButton (UnityEngine.GameObject),YesButton (UnityEngine.GameObject),None,390.0475,[ 0.85356259 -0.12803274 -0.22214198],0.017834350217451223,[ 0.05399827  0.01329925 -0.00973975],[-1.08161095e-02  2.67179646e-05 -8.73143198e-03],[ 0.07586698  0.01158551 -0.00778165],[0. 0. 0.],[-0.03852319  0.01764574 -0.04467162],[-0.00124048  0.01894144 -0.00538448],[ 0.0018344   0.03060893 -0.01059307],2.938220838716849,3.0947135407293374,2.6432683542583177,2.564257029158171,0.0,2.532519558294472,0.0,0.8912398915280008,0.05645835365240793,0.013900605854030386,0.07713997664728156,0.0,0.06157078535942354,0.01973093157918798,0.032442020815286535
other,[-1.07001305  0.09691922  2.7285769 ],"quaternion(0.598547756671906, 0.0147048057988286, 0.800796985626221, -0.0157652404159307)",[-1.22221529  0.06494112  2.8281765 ],[-0.38921076 -0.06195503  2.60575867],[-0.5621525  -0.08226568  2.49538136],[0. 0. 0.],[-0.43019378 -0.02603966  2.49449086],[0. 0. 0.],NextButton (UnityEngine.GameObject),YesButton (UnityEngine.GameObject),None,390.2495,[ 0.83300453 -0.12689616 -0.22241783],0.015350046627052194,[ 0.06220032  0.01239422 -0.0292031 ],[ 1.93184142e-02 -3.53195866e-04  7.83587579e-05],[ 0.05600988  0.02272882 -0.01313671],[0. 0. 0.],[-0.19675369  0.18950124 -0.53328099],[-0.00217818  0.0151346  -0.00855903],[ 0.01734231  0.38687615 -0.1557738 ],2.932482420251592,3.081657002747879,2.6353940261553586,2.5592403537750235,0.0,2.5314480863534707,0.0,0.8714751176515344,0.06982347461425246,0.019321801567191686,0.06185692092086681,0.0,0.5991755607893238,0.017523060412847402,0.4174199137383293
other,[-1.05718112  0.09947614  2.7225523 ],"quaternion(0.593717098236084, 0.0147586772218347, 0.8044393658638, -0.0126288561150432)",[-1.0564872   0.09529884  2.71943259],[-0.42980105 -0.02286093  2.4957428 ],[-0.55059767 -0.07757672  2.49267125],[0. 0. 0.],[-0.43064314 -0.02291739  2.49272513],[0. 0. 0.],NextButton (UnityEngine.GameObject),NextButton (UnityEngine.GameObject),None,390.4558,[ 0.62668616 -0.11815977 -0.22368979],9.818606762360821e-06,[ 0.07705872  0.03655022 -0.05168472],[ 0.06418865 -0.00077218  0.02582722],[ 0.12155697  0.04200005 -0.01969999],[0. 0. 0.],[-0.00015598  0.00089731 -0.0006049 ],[0.00036165 0.01171286 0.00071897],[-0.00054111  0.00172422 -0.00242674],2.9222967759951852,2.91899994914773,2.5325843865489444,2.55393537625335,0.0,2.5297543981822894,0.0,0.6758212733575338,0.09972599813823191,0.06919410521683829,0.13010837647658446,0.0,0.0010933452558575083,0.01174048181512282,0.003025687589334926
other,[-1.03592062  0.10956035  2.70829248],"quaternion(0.603568196296692, 0.00894421804696321, 0.797259628772736, 0.00160722120199353)",[-1.05495524  0.09573633  2.71904945],[-0.42984408 -0.02261336  2.4955759 ],[-0.5170601  -0.06598891  2.48723602],[0. 0. 0.],[-0.43054336 -0.01968581  2.4929235 ],[0. 0. 0.],NextButton (UnityEngine.GameObject),NextButton (UnityEngine.GameObject),NextButton (UnityEngine.GameObject),390.7317,[ 0.62511116 -0.11834969 -0.22347355],1.6094800368959827e-05,[ 0.05713753 -0.01076605 -0.03364001],[-0.02644065  0.00035701 -0.02995357],[ 0.15711705  0.04259449 -0.03688592],[0. 0. 0.],[ 1.6251194   0.08549475 -9.43506958],[20.05018922  5.35010415 -1.76084064],[ 0. -0.  0.],2.901720727631868,2.9181031414512537,2.532425002893944,2.5412691155434315,0.0,2.5299056674819087,0.0,0.6743226547736297,0.06717332159970722,0.03995562156652449,0.16691504091444626,0.0,9.574385644211576,20.82628776315285,0.0
